feature	Peptoniphilaceae	Oscillospiraceae	Lachnospiraceae	Campylobacteraceae	Phyllobacteriaceae	Pseudomonadaceae	Peptostreptococcaceae	Streptococcaceae	Clostridiaceae	Veillonellaceae	Enterobacteriaceae	Lactobacillaceae	Eubacteriales_unclassified_order	Anaerovoracaceae	Acutalibacteraceae	Lysobacteraceae	Bacteroidaceae	Propionibacteriaceae	Moraxellaceae	Rhizobiaceae	Staphylococcaceae	Oxalobacteraceae	Eubacteriales.Family.XIII..Incertae.Sedis	Enterococcaceae	Tissierellia_unclassified_class	Pasteurellaceae	Planococcaceae	Corynebacteriaceae	Bacillaceae	Erysipelotrichaceae	Brucellaceae	Burkholderiaceae	Gemellaceae	Anaerotignaceae	Fusobacteriaceae	Tannerellaceae	Carnobacteriaceae	Prevotellaceae	Porphyromonadaceae	Sphaerotilaceae	Atopobiaceae	Yersiniaceae	Sphingomonadaceae	Sutterellaceae	Aerococcaceae	Natronincolaceae	Erwiniaceae	Acidaminococcaceae	Pectobacteriaceae	Bruguierivoracaceae	Vibrionaceae	Actinomycetaceae	Microbacteriaceae	Morganellaceae	Methylobacteriaceae	Hafniaceae	Methylocystaceae	Comamonadaceae	Burkholderiales_unclassified_order	Selenomonadaceae	Aeromonadaceae	Filifactoraceae	Tissierellaceae	Neisseriaceae	Rhodocyclaceae	Flavobacteriaceae	Listeriaceae	Sterolibacteriaceae	Devosiaceae	Chromobacteriaceae	Weeksellaceae	Alcaligenaceae	Acetobacteraceae	Sphingosinicellaceae	Hyphomicrobiaceae	Micrococcaceae	Caulobacteraceae	Nitrobacteraceae	Nautiliaceae	Zoogloeaceae	Boseaceae	Leptotrichiaceae	Hyphomicrobiales_unclassified_order	Stappiaceae	Erythrobacteraceae	Gallionellaceae	Nostocaceae	Beijerinckiaceae	Xanthobacteraceae	Blastochloridaceae	Paracoccaceae	Stellaceae	Roseobacteraceae	Azospirillaceae	Betaproteobacteria_unclassified_class	Synechococcaceae	Oscillatoriaceae	Zymomonadaceae
2021_10_27_negKO 3_16S_PMAPS	0.191588785046729	0.0148840429214261	0.0451713395638629	0.0479404638283143	0.0318449290411907	0.00207684319833853	0.0186915887850467	0.177743163724472	0.000346140533056421	0.0268258913118726	0.00605745932848737	0.000692281066112842	0.003288335064036	0	0	0	0	0.0818622360678435	0.0154032537210107	0.00017307026652821	0.00432675666320526	0.0017307026652821	0	0.0115957078573901	0	0.00346140533056421	0	0.000346140533056421	0.000346140533056421	0	0	0.0908618899273105	0.0562478366216684	0	0.0287296642436829	0	0.00674974039460021	0.0102111457251644	0	0.00536517826237452	0	0.00017307026652821	0.00917272412599515	0	0.0017307026652821	0	0	0	0	0	0.00121149186569747	0.00017307026652821	0	0	0.00017307026652821	0	0	0.0160955347871236	0.0103842159916926	0	0	0	0	0.0590169608861198	0.000346140533056421	0	0	0	0.00017307026652821	0	0	0	0	0	0.00017307026652821	0	0	0	0	0	0	0	0	0	0	0	0.00017307026652821	0	0	0	0.00865351332641052	0	0.00778816199376947	0	0	0	0	0
2021_10_27_negKO 4_16S_PMAPS	0.481391251386683	0.0866088066183775	0.11888862303236	0.0159223892284602	0.0127756146723802	0.00499568587359247	0.00928080975065074	0.0396247072557081	0.0014138733604507	0.0660097593515034	0.094606254395696	0.00202292650033715	0.0138559589324169	0.00245071382478121	0.00244346319216352	0.000253772141619356	0.00790318955328852	0.00237095686598656	0.000623554405121847	0.000239270876383965	0.00603977697054068	0.000594551874651063	0.000761316424858069	0.00771467310522843	0.000369782263502491	0.00983910846221333	0	0.000304526569943228	3.62531630884795e-05	2.17518978530877e-05	8.70075914123507e-05	0.00110934679050747	0.000210268345913181	2.17518978530877e-05	0.000500293650621017	0.000333529100414011	0.000203017713295485	0.00068881009868111	0.00012326075450083	0	7.25063261769589e-06	0.00156613664542231	0.000181265815442397	1.45012652353918e-05	5.07544283238713e-05	1.45012652353918e-05	0.000297275937325532	0.00114559995359595	6.52556935592631e-05	6.52556935592631e-05	3.62531630884795e-05	5.07544283238713e-05	0	0.00253772141619356	0.000739564527004981	0.00012326075450083	0	0.000181265815442397	0.00012326075450083	0.000101508856647743	7.25063261769589e-06	7.25063261769589e-06	2.17518978530877e-05	0	0	0	0	0	7.25063261769589e-06	0	0	0	0	0	0	0	0	0	0	7.25063261769589e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.25063261769589e-06	0	0	0	0
2021_11_16_negKO1_16S_PMAPS	0.345820677241534	0.0577680278996513	0.0798740015749803	0.0116436044549443	0.01439982000225	0.00140623242209472	0.0460681741478232	0.0708178647766903	0.0119248509393633	0.0779615254809315	0.100123748453144	0.0076499043761953	0.00804364945438182	0.0206434919563505	0.000393745078186523	0.000224997187535156	0.00590617617279784	0.0030374620317246	0.00123748453144336	0.000843739453256834	0.000168747890651367	0.00056249296883789	0.00281246484418945	0.00736865789177635	0.0138935763302959	0.0349870626617167	0	5.6249296883789e-05	5.6249296883789e-05	0.0010124873439082	5.6249296883789e-05	0.00134998312521093	0.0107436157048037	0.00590617617279784	0	0.000112498593767578	0.00258746765665429	0.0116998537518281	5.6249296883789e-05	0.00168747890651367	0.00056249296883789	0.000281246484418945	0.00163122960962988	5.6249296883789e-05	0.00489368882888964	0.000168747890651367	0.000224997187535156	0.01439982000225	0	0	5.6249296883789e-05	0.000224997187535156	0	0	0.0015187310158623	0.000112498593767578	0	0.00258746765665429	0.00258746765665429	0.00275621554730566	0	0	0.000112498593767578	0.0035437057036787	0.000112498593767578	0.000674991562605467	5.6249296883789e-05	0	0	0	0	0.00185622679716504	0	5.6249296883789e-05	0	0	0.00056249296883789	0	0	0	0	0	0	5.6249296883789e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021_11_16_negKO3_16S_PMAPS	0.0163916995977388	5.90691877395994e-06	0.00392810098468336	0.00750769376170308	0.000632040308813713	0.000118138375479199	0.00471962810039399	0.402089867862227	3.54415126437596e-05	0.292646476818297	0.00789755040078444	0.010029948078184	5.90691877395994e-06	5.90691877395994e-06	0	0.000448925826820955	0.000242183669732357	1.18138375479199e-05	0	1.18138375479199e-05	0.000425298151725116	0.000413484314177196	0	0.0247854311755359	0	0.00740727614254576	0	0	0.000212649075862558	0.000100417619157319	1.18138375479199e-05	0.000183114481992758	0.0370422876315028	5.90691877395994e-06	0.00137040515555871	0.000395763557855316	0.0102603179103684	0.0149563183356666	0.000661574902683513	0.000431205070499076	0.000100417619157319	0.000253997507280277	0.00098054851647735	0	0.127979302156616	4.72553501916795e-05	5.31622689656395e-05	0.000100417619157319	4.72553501916795e-05	5.90691877395994e-06	1.77207563218798e-05	0.00114594224214823	0	1.18138375479199e-05	2.95345938697997e-05	1.77207563218798e-05	0	0.000856503222224191	0.000561157283526194	0.0109632412444696	5.90691877395994e-06	0.000437111989273036	5.90691877395994e-06	0.00108096613563467	0.000242183669732357	0.0094215354444661	2.36276750958398e-05	0	2.95345938697997e-05	0	5.31622689656395e-05	5.90691877395994e-06	5.90691877395994e-06	1.18138375479199e-05	0	2.36276750958398e-05	0	1.18138375479199e-05	0	0	0	1.77207563218798e-05	0	0	5.90691877395994e-06	0	0	0	3.54415126437596e-05	0	5.90691877395994e-06	5.90691877395994e-06	5.90691877395994e-06	0	0	0	0	0
2021_11_16_negKO2_16S_PMAPS	0.106853394922673	0.0461303525104454	0.162426076193096	0.000460023048577485	0.0324814212340948	4.74250565543799e-06	0.0422984079408515	0.0463485077705955	0.00641661015180761	0.419707008000607	0.032007170668551	0.00838949250446981	0.00519778619836004	0.00554398911120701	0.000569100678652559	0	0.00126624901000194	0.00962728648053913	0.000967471153709351	0.000810968467079897	0.0334488923878042	0.00327232890225222	0.00127573402131282	8.06225961424459e-05	0.00273642576318772	9.95926187641979e-05	1.4227516966314e-05	0.000265580316704528	4.26825508989419e-05	0.00100541119895285	0.000180215214906644	0.00147966176449665	0.00207721747708184	0.00109551880640618	0.000943758625432161	0.00343831660019255	0.000398370475056791	0.00183060718299907	0.000251352799738214	4.74250565543799e-06	0	0.00138006914573246	0.00423980005596157	0.000137532664007702	4.74250565543799e-05	9.48501131087599e-06	7.58800904870079e-05	0.00438207522562471	3.3197539588066e-05	9.48501131087599e-06	0	0.00119036891951494	0	2.371252827719e-05	4.74250565543799e-06	5.21675622098179e-05	0	0.00117614140254862	5.69100678652559e-05	0.000531160633409055	0.0027838508197421	6.63950791761319e-05	5.21675622098179e-05	2.371252827719e-05	0.000218155260150148	0	0.00102912372723004	0.000137532664007702	1.8970022621752e-05	0	0	0	0	4.26825508989419e-05	0	0	4.74250565543799e-06	4.74250565543799e-06	1.4227516966314e-05	0.000398370475056791	0	0	0	3.79400452435039e-05	4.74250565543799e-06	9.48501131087599e-06	0.000156502686629454	0	9.48501131087599e-06	4.74250565543799e-06	5.21675622098179e-05	1.4227516966314e-05	0	0	2.8455033932628e-05	9.01076074533219e-05	0	0
2022_02_01_negKO 1_16S_PMAPS	0	0.0195355694802801	0.0468116476225581	0	0.0206413564319941	0.00147438260228529	0	0.46516771102101	0.0062661260597125	0.0589753040914117	0.0903059343899742	0.0328050129008478	0.000737191301142647	0	0	0	0	0.0224843346848507	0.00294876520457059	0	0	0.0409141172134169	0	0	0	0	0	0	0	0.000368595650571323	0.000368595650571323	0	0.060449686693697	0	0	0	0	0	0	0.00405455215628456	0	0	0.0792480648728345	0	0.000368595650571323	0	0	0	0	0.000368595650571323	0	0.00110578695171397	0	0	0.00442314780685588	0.000368595650571323	0	0.0258016955399926	0.0047917434574272	0	0	0	0	0	0.000737191301142647	0	0	0	0	0	0.00110578695171397	0	0	0.00184297825285662	0	0	0.00221157390342794	0.000368595650571323	0	0.000368595650571323	0	0	0	0	0	0	0.00110578695171397	0.000368595650571323	0	0	0.000737191301142647	0	0	0	0	0	0.000368595650571323	0
2022_02_01_negKO 2_16S_PMAPS	0.165128703254007	0.024769305488101	0.0206410879067509	0.0182127246236037	0	0	0.0514813016027198	0.0784361340456532	0.000485672656629432	0.0216124332200097	0.0733365711510442	0.00558523555123847	0.00218552695483244	0.0109276347741622	0	0.00169985429820301	0.00509956289460903	0.000242836328314716	0.017969888295289	0.000485672656629432	0.00169985429820301	0	0	0.00242836328314716	0.000728508984944148	0.0704225352112676	0	0	0	0.000728508984944148	0	0.210539096648859	0.0135988343856241	0	0.0344827586206897	0	0.00121418164157358	0.0262263234579893	0.00267119961146187	0	0.00267119961146187	0	0.0580378824672171	0	0.00364254492472074	0	0	0	0	0.000242836328314716	0	0.00169985429820301	0	0	0	0	0	0.00582807187955318	0	0.00485672656629432	0	0.0111704711024769	0	0.023069451189898	0	0	0	0	0	0	0	0	0	0.00242836328314716	0	0.000971345313258863	0	0	0	0	0	0.0223409422049539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_02_01_negKO 4_16S_PMAPS	0.436542369158109	0.0042835960239442	0.00159261903454336	0.0157065187544621	0.00208688011422923	0.000384425284200121	0.202372453182492	0.00488769289911582	0.000164753693228623	0.0796309517271679	0	0.00307540227360097	0.000274589488714372	0.0178483167664342	0	0	5.49178977428744e-05	0	0.000659014772914493	0.00411884233071558	0.00104344005711461	0.00510736449008732	0.00406392443297271	0.000823768466143116	0.00675490142237355	0.000164753693228623	0.000549178977428744	0	0.00521720028557307	0	5.49178977428744e-05	0.000713932670657367	0.025811411939151	0	0.000439343181942995	0	0.00175737272777198	0.00763358778625954	0.00604096875171618	0	0.000274589488714372	0	0.127354604865726	0	0.00615080454720193	0.000164753693228623	0	0.000274589488714372	0	0	0	0.000384425284200121	0.000219671590971498	0	0.0106540721621176	0	0	0.00087868636388599	0	5.49178977428744e-05	0	0.00115327585260036	0.000164753693228623	0.000933604261628865	0	0	0	0	0.000274589488714372	0.000109835795485749	5.49178977428744e-05	5.49178977428744e-05	0.00087868636388599	0.00230655170520073	0	0.00115327585260036	0	0.000219671590971498	0	0	0	0.00554670767203031	0	0	0.000219671590971498	0	0	0	0	0	0.000604096875171618	0	5.49178977428744e-05	0	0	0	0	0
2022_02_01_negKO 5_16S_PMAPS	0.0206185567010309	4.75904367017448e-05	0.0167042432823124	0.0233193139838549	0.000672214918412145	0	0.00084473025145597	0.269439206191516	0.000261747401859596	0.343180587860869	0.00509812553167441	0.00691845973551615	2.37952183508724e-05	0.00554428587575327	0	0	0.000118976091754362	0.000577034045008655	2.97440229385905e-05	0	0.00190361746806979	9.51808734034896e-05	0.00138607146893832	0.010910107613875	0	0.0617485916205139	5.9488045877181e-06	0	0.000142771310105234	2.37952183508724e-05	0	0.0707907745938454	0.037055103776896	0	0.00427719049856931	0.00247470270849073	0.00452109148666575	0.00518735760049018	0.00497320063533233	0	0.0012492489634208	5.9488045877181e-05	0.00214156965157852	0	0.0388635403715623	1.78464137631543e-05	5.9488045877181e-05	0.000339081861499932	2.37952183508724e-05	0	6.54368504648991e-05	0.00217131367451711	0	1.78464137631543e-05	0	0	0	3.56928275263086e-05	5.9488045877181e-06	0.00886371883569997	0	0.000118976091754362	2.37952183508724e-05	0.0302437225239588	0	0.0111361621882083	0.000356928275263086	1.18976091754362e-05	0	3.56928275263086e-05	0	0.000214156965157852	0	2.97440229385905e-05	0	0.00240926585802583	0.000243900988096442	0	0	0	0	0.00236167542132409	0	0	5.9488045877181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_02_21_negKO4_16S_PMAPS	0.00443628575799296	0	0.00504818724185406	0	0.0128499311610831	0.000917852225791648	0.00382438427413186	0.108612513385345	0	0.020039773596451	0	0.0012238029677222	0	0.00152975370965275	0	0	0	0	0	0.00214165519351384	0.00550711335474988	0.0018357044515833	0	0	0	0.0090255468869512	0	0	0	0	0	0.215542297690072	0.0223344041609301	0	0.00260058130640967	0	0	0.000611901483861098	0	0	0	0	0.56264341441028	0	0.000152975370965275	0	0	0	0	0	0	0	0	0	0	0	0	0.00321248279027077	0	0.00413033501606241	0.000152975370965275	0	0	0.000152975370965275	0	0	0	0	0	0	0	0	0	0.00871959614502065	0	0	0.00152975370965275	0.000611901483861098	0	0	0	0	0	0	0.000458926112895824	0	0	0	0	0	0.000152975370965275	0	0	0	0	0	0	0
2022_02_21_negKO5_16S_PMAPS	0.129445350734095	0.0695758564437194	0.10252854812398	0.00603588907014682	0.00905383360522023	0.000407830342577488	0.10089722675367	0.04836867862969	0.00611745513866232	0.0141924959216966	0.0115008156606852	0.000815660685154976	0.0066884176182708	0.016231647634584	0.00065252854812398	0	0.00489396411092985	0.000163132137030995	0.00228384991843393	0	0.000163132137030995	0.0031810766721044	0.00285481239804241	0.0213703099510604	0.00938009787928222	0.00587275693311582	8.15660685154976e-05	0	0.00146818923327896	0.00301794453507341	0	0.36231647634584	0.0118270799347471	0	0.00122349102773246	0	0.00171288743882545	0.0144371941272431	8.15660685154976e-05	0.0032626427406199	0	8.15660685154976e-05	0.00619902120717781	0	0.00473083197389886	8.15660685154976e-05	8.15660685154976e-05	0.000570962479608483	0	0	0	0	0	0	0.00163132137030995	0.000163132137030995	0	0.000734094616639478	0.00497553017944535	0.000815660685154976	0	8.15660685154976e-05	8.15660685154976e-05	0.0034257748776509	0	0	0.00114192495921697	0	0	0	0.000734094616639478	0	8.15660685154976e-05	8.15660685154976e-05	0	8.15660685154976e-05	0	0.000978792822185971	0	0	0	0.00114192495921697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_02_21_negKO2_16S_PMAPS	0.262716308337703	0.0272679601468275	0.054535920293655	0	0.0152071316203461	0.0010487676979549	0.0461457787100157	0.125852123754588	0.000524383848977452	0.0388044048243314	0.0272679601468275	0	0.00891452543261667	0.0146827477713686	0.000524383848977452	0	0.0010487676979549	0.0010487676979549	0.0167802831672784	0	0.0482433141059255	0.00314630309386471	0.00262191924488726	0.0230728893550079	0	0.042999475616151	0	0	0	0	0	0.0702674357629785	0.00157315154693235	0	0.000524383848977452	0	0	0	0	0	0	0	0.059255374934452	0	0.000524383848977452	0.00314630309386471	0	0	0	0	0.000524383848977452	0	0	0	0	0	0	0	0	0.00943890928159413	0	0	0.00262191924488726	0.0409019402202412	0	0	0	0	0	0	0	0	0	0.00157315154693235	0	0.0450970110120608	0	0	0	0	0	0	0	0	0.00157315154693235	0	0.000524383848977452	0	0	0	0	0	0	0	0	0	0	0
2022_02_21_negKO1_16S_PMAPS	0.00878419049756675	0.000499913280349327	0.00323413285450483	0.0113755777059082	0	5.10115592193191e-05	0.00127528898048298	0.283690584286399	8.67196506728425e-05	0.0541691747349949	0.00368813573155677	0.00246385831029311	2.04046236877276e-05	0.000576430619178306	0	6.63150269851148e-05	1.02023118438638e-05	0.0100645806339717	0.00412683514084292	5.10115592193191e-05	0.0179611700011223	0.000137731209892162	0.00138751441076548	0.0408857647142843	0.000397890161910689	0.343573053653958	5.10115592193191e-06	3.57080914535234e-05	0.000316271667159778	5.10115592193191e-06	0	0.0300203026005693	0.0400389728312436	5.10115592193191e-06	0.00817205178693492	0.00123958088902945	0.0157370660191599	0.00353510105389881	0.00305559239723721	8.16184947509106e-05	0.000142832365814093	0.000591734086944102	0.00389218196843405	0	0.0192007508901517	8.67196506728425e-05	0.000357080914535234	2.04046236877276e-05	0.000178540457267617	1.02023118438638e-05	0.00105593927583991	0.0002397543283308	0	5.10115592193191e-05	5.6112715141251e-05	1.53034677657957e-05	0	0.000178540457267617	0.000117326586204434	0.000209147392799208	0.00381056347368314	0.00110695083505922	3.06069355315915e-05	0.0593468479957558	0	0.0164614301600743	3.57080914535234e-05	0	0	1.53034677657957e-05	4.59104032973872e-05	1.53034677657957e-05	7.65173388289786e-05	9.18208065947744e-05	3.57080914535234e-05	0.000530520215880919	0	0	5.10115592193191e-06	0	0	0.00113755777059082	0	0	1.53034677657957e-05	0	0	0	0	0	0	0	0	0	0	5.10115592193191e-06	0	5.10115592193191e-06
2022_02_21_negKO3_16S_PMAPS	0.124070897655803	0.022933739914872	0.0295406899180484	0.0218537577028143	0.00152468076996379	0	0.0876691442729179	0.481227368019821	0.000635283654151579	0.0377993774220189	0.0316371259767486	0.00584460961819452	0.00355758846324884	0.00705164856108252	0.000127056730830316	0	0.00495521250238231	0	0.000508226923321263	0.00304936153992758	0.002414077885776	0.00533638269487326	0.00158820913537895	0.00107998221205768	0.00489168413696716	0.032208881265485	0	0	6.35283654151579e-05	0	0	0.00323994663617305	0.0172161870275078	0	0	0.002414077885776	0.000508226923321263	0.009656311543104	0	0.00222349278953053	0	0.000127056730830316	0.015310336065053	0	0.00749634711898863	0	0.000127056730830316	0.00190585096245474	0	0	6.35283654151579e-05	0.000381170192490947	0	0	0.00171526586620926	0	0	0.00171526586620926	0.002414077885776	0	0	0	0	0.0212184740486627	0	0	0	0	0	0	0	0	0	0.000254113461660631	0	0.000190585096245474	0.000254113461660631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_04_20_neg_ctrl3_16S_PMAPS	0.00985221674876847	0	0	0	0.00148458060597881	0.00627572710709225	0	0.202915176462649	0	0.0664012416492341	0.047843984074499	0.0110668736082057	6.74809366354005e-05	0	0	0	0	0.0456171131655307	0.0168702341588501	6.74809366354005e-05	6.74809366354005e-05	0.000134961873270801	0	0.00600580336055064	0	0	0.0215264187866928	0	0.0185572575747351	0	6.74809366354005e-05	0.314056279101154	0.0412983332208651	0.000134961873270801	0	0	0.00398137526148863	0.000809771239624806	0	0	0	6.74809366354005e-05	0.135974087320332	0	0.00202442809906202	0	0.000134961873270801	0	0	6.74809366354005e-05	0	0.000202442809906202	0	0	0	0.000134961873270801	0	0	0	0.000809771239624806	0.000472366556447804	0	0	0.0392064241851677	0	0	0	0	0	0	0	0.000202442809906202	0	0.00236183278223902	0	0.00263175652878062	0	0.000134961873270801	0	0	0	0	0	0	0.000404885619812403	0	0	0	0	0	0	0	0	0	0	0	0	6.74809366354005e-05
2022_04_20_neg_ctrl2_16S_PMAPS	0.0844458005950111	0.0058738271416584	0.000533984285605309	0	0.0574414524372568	0	0.0337172934625067	0.0240292928522389	0	0.00938286673277901	0	0	0	0	7.6283469372187e-05	0	0.0076283469372187	0	0	0.000228850408116561	0	0.00343275612174842	0	0	0	0	0.000228850408116561	0	0.00892516591654588	0	0.000686551224349683	0	0	0	0.000305133877488748	0	7.6283469372187e-05	0	0	0	0	0	0.655503852315203	0	0	0	0	0	0	0	0	0	0	7.6283469372187e-05	0	0	0	0	0	0	0	0	0	0.0454649477458235	0	0.0412693569303532	0	0	0	0	0.00877259897780151	0	0	0.0100694179571287	0	0	0	0	0	0	0	0	0	0.000228850408116561	0.000839118163094057	0	0.000152566938744374	0	0	0	0	0	0	0	0	0	0	0.000610267754977496
2022_04_20_neg_ctrl1_16S_PMAPS	0.348932983901161	0.0124125219595081	0.0483253175128877	0.0268697981165222	0.000259194194050053	0.000604786452783458	0.134694582841344	0.0218875097197823	0.00100797742130576	0.0584914897906287	0.109667943438067	0.00198715548771708	0.00267834000518388	0.0138236903493362	2.87993548944504e-05	0.00175676064856147	0.000863980646833511	0	0	0	0.000547187742994557	0.00452149871842871	0.00348472194222849	0.000835181291939061	0.0325144716758345	0.00305273161881174	0	0	0	0.000143996774472252	0	0.0726895717535927	0	0	0.000518388388100107	0.00213115226218933	0.000374391613627855	0.0082366154998128	0.00080638193704461	0.00077758258215016	0.000547187742994557	0.000431990323416755	0.0570803214008006	0	0.00106557613109466	0.000374391613627855	0.000345592258733404	0.00207355355240043	8.63980646833511e-05	0.000143996774472252	2.87993548944504e-05	2.87993548944504e-05	0	0.000115197419577801	0.00077758258215016	0.000575987097889007	0	0.00077758258215016	5.75987097889007e-05	0	2.87993548944504e-05	0.000143996774472252	0.000172796129366702	0	0	0	0	2.87993548944504e-05	0	2.87993548944504e-05	0	0.000143996774472252	0.000115197419577801	0.000979178066411312	2.87993548944504e-05	0	0	0.0181435935835037	0	0	2.87993548944504e-05	0	0	0	0.000143996774472252	0	0	0	0	2.87993548944504e-05	0.000518388388100107	0	0	0	0	0	0	2.87993548944504e-05
2022_04_20_neg_ctrl4_16S_PMAPS	0	0	0	0	0.00487709715177526	0.00312134217713617	0	0.092079594225517	0	0.0864221615294577	0	0	0	0	0	0	0	0.00175575497463909	0.000975419430355053	0	0.00331642606320718	0.000390167772142021	0	0.000585251658213032	0	0.0267264923917284	0	0	0	0	0	0.654311353882169	0.000195083886071011	0	0	0	0.000585251658213032	0.00253609051892314	0	0	0	0.000780335544284042	0.0948107686305111	0	0.000390167772142021	0	0	0.000195083886071011	0	0	0	0	0	0	0	0	0	0.000390167772142021	0.000195083886071011	0	0	0	0	0.017947717518533	0	0	0	0	0	0	0	0.000585251658213032	0	0.000780335544284042	0	0.00585251658213032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195083886071011	0	0	0
2022_07_11_neg KO 1_16S_PMAPS	0.008473210688868	0.000120854035181952	0.0416409292332483	0.00790922519135222	0.00128910970860749	0.000335705653283201	0.0226668457096818	0.213320800322277	0.00061769840204109	0.100590841949778	9.39975829192964e-05	0.000631126628172418	6.71411306566403e-05	0.0212971666442863	0	0	0.000402846783939842	0.00318248959312475	0.000362562105545857	0	0.00155767423123405	0.000322277427151873	0.00402846783939842	0.00709010339734121	0	0.0593661877266013	0	0.00288706861823553	0.000187995165838593	0.000510272592990466	1.34282261313281e-05	0.235007385524372	0.0293003894185578	1.34282261313281e-05	0.0665771451591245	0.00883577279441386	0.00300792265341748	0.0233919699207735	0.00208137505035585	1.34282261313281e-05	0.00463273801530818	4.02846783939842e-05	0.0264938901571102	0	0.00906405263864644	0.000147710487444609	1.34282261313281e-05	9.39975829192964e-05	0	1.34282261313281e-05	0.000510272592990466	0.0139250704981872	0	1.34282261313281e-05	0	0	0	5.37129045253122e-05	0	0.0191083657848798	0	0.00688868000537129	0	0.0120988317443266	1.34282261313281e-05	0.00521015173895528	0	0	0	0	6.71411306566403e-05	6.71411306566403e-05	0	0.000523700819121794	0	0.00562642674902645	0	0	1.34282261313281e-05	1.34282261313281e-05	0	0.0281187055190009	0	0	4.02846783939842e-05	1.34282261313281e-05	0	0	0	0	0	0	0	0	0	0	0	0
2022_07_11_neg KO 2_16S_PMAPS	0.00481070157554947	0	0.0552604753473899	0.00861991880823363	0.00457821413881288	0	0.0129298782123504	0.252606541838797	0.00134127367348034	0.158306060768639	0.000107301893878427	0.000304022032655543	5.36509469392135e-05	0.00405958831840049	0	0	1.78836489797378e-05	0.000447091224493446	0.00105513528980453	1.78836489797378e-05	0.00164529570613588	3.57672979594757e-05	0.00126973907756139	0.00575853497147558	0	0.0883094586619454	0	0.000321905681635281	8.94182448986891e-05	0.00135915732246007	1.78836489797378e-05	0.267271134002182	0.0202085233471037	1.78836489797378e-05	0.0214424951267057	0.000232487436736592	0.00246794355920382	0.0179194162776973	5.36509469392135e-05	0	0.000268254734696067	3.57672979594757e-05	0.00234275801634566	0	0.00398805372248153	0.00016095284081764	7.15345959189513e-05	0.000268254734696067	3.57672979594757e-05	0	0.000518625820412397	0.0041132392653397	0	5.36509469392135e-05	0.000375556628574494	0	0	3.57672979594757e-05	0	0.0280236779512492	0	0.00693885580413828	0	0.00348731155104888	0	0.000608044065311086	0	1.78836489797378e-05	0	7.15345959189513e-05	0.00456033048983315	5.36509469392135e-05	0	0	0	0.00200296868573064	0	0	0	0	0	0.00901335908578786	0	1.78836489797378e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_07_11_neg KO 3_16S_PMAPS	0.396337101158964	0.0592359421948777	0.0629560738303048	0.153526970954357	0.000143081985977965	0	0.00944341107454571	0.0568035484332523	0.00114465588782372	0.0393475461439405	0.0444984976391472	0.000143081985977965	0.00915724710258978	0.00987265703247961	0.000858491915867792	0	0.00586636142509658	0	0	0	0.00314780369151524	0	0.0224638717985406	0.00128773787380169	0.0668192874517098	0.00801259121476606	0	0	0	0.000715409929889827	0	0.0296179710974388	0.00171698383173558	0	0.00186006581771355	0	0.000572327943911862	0.00257547574760338	0.00243239376162541	0	0	0	0.00615252539705251	0	0.00128773787380169	0	0	0	0.000143081985977965	0	0.000143081985977965	0.000572327943911862	0	0	0.000286163971955931	0	0	0.000143081985977965	0	0	0	0.000143081985977965	0.000143081985977965	0.000143081985977965	0	0	0	0	0	0	0	0	0	0.000143081985977965	0	0	0.000143081985977965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_07_11_neg KO 4_16S_PMAPS	0	0	0.000512820512820513	0	0.00769230769230769	0	0	0.426666666666667	0	0.0487179487179487	0.000512820512820513	0.00102564102564103	0	0	0	0	0	0.000512820512820513	0.0712820512820513	0	0	0	0	0.00307692307692308	0	0.244102564102564	0	0.00102564102564103	0.000512820512820513	0	0	0.00461538461538462	0.0871794871794872	0	0.0143589743589744	0.00102564102564103	0	0	0.00102564102564103	0	0	0.000512820512820513	0.00666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358974358974359	0	0	0	0	0	0.0635897435897436	0	0	0	0	0	0	0	0	0	0	0	0	0.00153846153846154	0	0	0	0	0.000512820512820513	0	0	0	0	0	0	0	0	0.00461538461538462	0	0	0.00512820512820513	0	0	0	0
